message_id,translation
8317,"정말 훌륭한 발명품이지, 안 그런가?!"
8318,"어떤 사람은 먹으려 들고, 어떤 사람은 그저 그 위에서 쉬지"
8319,나도 바로 지금 그 위에 앉아 있다네!
8320,<0x1F>버섯%
8325,"""연기@"
8326,$<0x0C>
8327,$<0x0C>
8328,$<0x0C>
8329,$<0x0C>
8330,"""물담뱃대@"
8331,$<0x06>
8332,$<0x06>
8333,$<0x06>
8334,$<0x06>
8335,<0x1F>파이프%
8340, 토끼%
8341,그 녀석은 늦어서 서두르고 있었어!
8342,그 녀석은 늦어서 서두르고 있었어!
8343,벌써 가버렸어!
8344,벌써 가버렸어!
8345,<0x1F>산토끼%
8350,<0x1F>토끼^1들
8355,"""흔적%"
8357,"디-티-디, 토끼 길을 깡충깡충..."
8358,"디-티-디, 토끼 길을 깡충깡충..."
8359,나도 전혀 모르겠어!
8360,<0x1F>길%
8365, 늪%
8367,성의 늪지대...
8368,늪은 위험으로 가득해!
8369,바로 지금 우리가 서 있는 곳이 그 늪이야!
8370,"""펜@"
8372,그냥 평범한 필기용 펜이야
8373,그건 도와줄 수 없어
8374,"펜이 하나 있긴 한데, 내가 써야 해"
8375,"""공식%"
8377,내 파이프가 어디 있는지 계산하는 중이야!
8378,내 파이프가 어디 있는지 계산하는 중이야!
8379,지금 계산하고 있어...
8380,<0x1F>쓰^1기
8385, 병의 신탁@
8386,$<0x08>
8387,$<0x08>
8388,$<0x08>
8389,$<0x08>
8390,<0x1F>신탁@
8395,"""병%"
8397,"병은 없어, 미안해"
8398,모르겠어
8399,병의 신탁 표지판에 병을 놓아두면 돼
8400,"""보관증 번호@"
8401,$<0x07>
8402,$<0x07>
8403,$<0x07>
8404,$<0x07>
8405,<0x1F>보관증 #@
8410,"""38-23-36@"
8411,나한테 말하지 말고 보관 시설 직원에게 말해!
8412,나한테 말하지 말고 보관 시설 직원에게 말해!
8413,나한테 말하지 말고 보관 시설 직원에게 말해!
8414,나한테 말하지 말고 보관 시설 직원에게 말해!
8415,!보관@
8417,요새의 섬에 보관 시설이 있었던 게 기억나!
8418,요새의 섬에 보관 시설이 있었던 게 기억나!
8419,요새의 섬에 보관 시설이 있었던 게 기억나!
8420,<0x1F>요새@
8425,"""회수@"
8427,거기에 그렇게 쓰여 있었어!
8428,보관 시설 직원에게 말해!
8429,보관 시설에 가봐!
8430,"""향@"
8432,*킁킁* 으음! 난 연기 냄새가 정말 좋아!
8433,원하는 대로...
8434,원하는 곳에서...
8435," ""병의 신탁""@"
8436,$<0x08>
8437,$<0x08>
8438,$<0x08>
8439,$<0x08>
8500, 당신@
8501,나는 마이-라이다
8502,나는 보관 시설의 직원이다
8503,지금은 보관할 공간이 더 없다
8504,우리는 요새의 섬에 있다
8505,<0x1F>우리^2우리
8510,<0x1E>마이-라이@
8515,"""보관@"
8517,우리는 물건을 보관한다
8518,지금은 더 둘 공간이 없다
8519,여기 요새의 섬에서 말이다
8520,<0x1F>보관고@
8525,"""회수@"
8526,$<0x01>
8527,$<0x01>
8528,$<0x01>
8529,$<0x01>
8530,"""보관증 번호%"
8532,보관증 #가 없으면 도와줄 수 없다
8533,그건 네가 알고 있어야지!
8534,그건 네가 알고 있어야지!
8535,"""보관증 #@"
8540, 보크@
8541,보크는 경비병 중 하나다
8542,보크는 지루해서 한바탕 싸우고 싶다고 한다
8543,보크는 키가 14인치밖에 안 되지만 코끼리도 던질 수 있다!
8544,보크는 보관고를 지키는 일을 돕는다
8545,!요새@
8547,요새는 보관 시설이다
8548,지금은 더 둘 공간이 없다
8549,여기 요새의 섬에서 말이다
8650, 당신@
8651,나는 사에렌이다!
8652,나는 페어리들의 여왕이다!
8653,우리는 숲에 산다!
8654,마법의 숲이다!
8655,<0x1F>우리^2우리
8660,<0x1E>사에렌@
8665,!어둠의 숲@
8667,$<0x05>
8668,길은 스스로 찾아야 한다
8669,마법의 숲 동쪽에 있다
8670,!숲%
8672,어둠의 숲에 들어가 본 적이 있나?
8673,어둠의 숲에 들어가 본 적이 있나?
8674,어둠의 숲에 들어가 본 적이 있나?
8675,!동굴%
8677,델파이는 어둠의 숲에 있는 동굴에 산다!
8678,동굴을 찾으려면 어둠의 숲을 지나가라!
8679,델파이는 어둠의 숲에 있는 동굴에 산다!
8680, 환영%
8681,델파이를 만났구나!
8682,델파이를 만났구나!
8683,델파이를 만났구나!
8684,델파이를 만났구나!
8685, 델파이@
8686,델파이는 모든 것을 안다!
8687,델파이는 모든 것을 안다!
8688,$<0x06>
8689,델파이는 어둠의 숲에 있는 동굴에 산다!
8690, 페어리%
8691,우리는 페어리다!
8692,우리는 마법의 숲에 산다!
8693,우리는 숲에서 노는 걸 좋아한다!
8694,우리 주위 어디에나 있다!
8695,<0x1F>페어리^1들
9000, 당신@
9001,나는 르몽테스다
9002,나는 성의 탑에 산다
9003,나는 성의 탑에 산다
9004,물론 바로 여기지!
9005,<0x1F>우리^2우리
9010,<0x1E>르몽테스@
9015,!탑%
9017,탑은 정말 음침할 때가 있어 (*한숨*)
9018,탑의 계단을 올라가!
9019,성의 네 모퉁이에 있어
9020,<0x1F>성의 탑%
9025, 선장@
9026,우리 불운한 배의 선장!
9027,칠대양을 누빈 놈 중 가장 지독한 악당이었지!
9028,아래층의 옛 성 병영으로 가
9029,그는 옛 성 병영에 갇혀 있어
9030,!병영%
9032,성의 경비병들이 예전에 지내던 곳
9033,성 아래층으로 내려가
9034,성 아래쪽의 아래층
9035,<0x1F>성 병영%
9040,"""안개%"
9042,강의 안개!
9043,길을 잃기 쉬워
9044,강 어귀에 있어
9045,!바다%
9047,바다는 아주 멀리 있어
9048,강을 거슬러 올라가
9049,육지의 끝에 있어!
9050, 스눕체리@
9051,몽 아미!
9052,"그녀는 하얗고, 커다란 검은 코와 길고 검은 귀가 있어!"
9053,선장이 내 사랑하는 스눕체리를 데려갔어!
9054,선장이 내 사랑하는 스눕체리를 데려갔어!
9055,<0x1F>사랑하는 이@
9060,"""배%"
9062,우리는 배를 타고 이곳에 왔어!
9063,어두운 강을 거슬러 올라가!
9064,강에서 난파했어
9065,<0x1F>난파%
9070,"""강%"
9072,지하의 강!
9073,깊은 아래쪽을 봐!
9074,안개 너머에 있어!
9100, 당신@
9101,나는 퀴퀘그라 불린다
9102,네가 신경 쓸 일이 아니다
9103,누가 알겠나...
9104,"그러게, 우리가 어디 있는 걸까!"
9105,<0x1F>우리^2우리
9110,<0x1E>퀴퀘그@
9115, 르몽테스@
9116,"아! 르몽테스, 그 미친 프랑스인!"
9117,선장이 그의 사랑하는 이를 빼앗아 가서 그가 미쳐 버렸지!
9118,성의 탑으로 올라가
9119,그는 성의 탑에 산다
9120,<0x1F>프랑스인@
9125, 선장@
9126,꽤 불길한 녀석이지
9127,"그는 ""선장의 소굴""의 우두머리다"
9128,"미친 프랑스인이 그를 ""선장의 소굴""에 가뒀다"
9129,"그는 ""선장의 소굴""에 갇혀 있다"
9130,<0x1F>우두머리@
9135,"""미친@"
9136,그 프랑스인은 미쳤다!
9137,선장이 그의 사랑하는 이를 데려갔다!
9138,그가 선장을 가뒀다!
9139,그는 성의 탑에 산다
9140,"""암호%"
9142,암호를 알려주겠다. 하지만 먼저 정보가 필요하다
9143,암호를 알려주겠다. 하지만 먼저 정보가 필요하다
9144,암호를 알려주겠다. 하지만 먼저 정보가 필요하다
9145,"""정보@"
9146,$<0x02>
9147,$<0x02>
9148,$<0x02>
9149,$<0x02>
9150,<0x1F>정보@
9155,"""보물%"
9157,선장은 아주 먼 곳 어딘가에 보물 상자를 묻었다!
9158,바로 그걸 네가 내게 알려줘야 한다!
9159,나도 똑같이 그게 궁금하다!
9160,<0x1F>상자%
9165, 소중한 존재@
9166,르몽테스의 소중한 존재!
9167,그 프랑스인은 아직도 찾고 있다!
9168,선장이 알고 있을지도 모른다!
9169,선장이 그의 사랑하는 이를 데려갔다!
9170,<0x1F>스눕체리@
9175,!소굴@
9177,이 근처에서 악명 높은 수상쩍은 아지트!
9178,들어가려면 암호를 알아야 한다
9179,여기서 멀지 않지만 암호가 필요하다
9180,<0x1F>아지트%
9185,"<0x1E>""선장의 소굴""@"
9190,!거인의 산@
9191,$<0x03>
9192,$<0x03>
9193,$<0x03>
9194,$<0x03>
9195,"<0x1F>""거인의 산""@"
9200,!산%
9202,산은 아주 많다!
9203,산들은 아주 멀리 있다
9204,산들은 아주 멀리 있다
9300, 당신@
9301,내 이름은 미스타파파스다
9302,나는 마법사 조르피투스의 제자였다
9303,나도 처음부터 뱀이었던 건 아니라고!
9304,제정신이냐?!
9305,<0x1F>우리^2우리
9310,<0x1E>미스타파파스@
9315, 조르피투스@
9316,마법사 조르피투스
9317,조르피투스는 강력한 마법사다. 적어도 예전에는...
9318,그의 소굴에 가면 찾을 수 있을 거라 생각한다
9319,그의 소굴에 가면 찾을 수 있을 거라 생각한다
9320,<0x1F>마법사@
9325, 제자%
9326,나는 조르피투스의 제자였다!
9327,마법이나 주문 따위를 조금 건드려 봤지...
9328,왜 그런 걸 하려는 거지?
9329,누가 묻는 거지?
9330,"""마법@"
9332,조르피투스라면 마법에 대해 알 것이다
9333,조르피투스라면 온갖 마법을 가지고 있을 것이다
9334,조르피투스는 자신의 소굴에 마법을 숨겨 둔다
9335,<0x1F>주문%
9340, 뱀%
9341,"난 뱀이다, 그래서 뭐 어쩌라고?!"
9342,뱀으로 사는 것보다 더 나쁜 일도 있겠지...
9343,왜 나한테 묻지? 어쨌든 난 그냥 뱀인데...
9344,왜 나한테 묻지? 어쨌든 난 그냥 뱀인데...
9345,"""배고픔@"
9346,"그럼, 당연히 배고프지!"
9347,"그럼, 당연히 배고프지!"
9348,나처럼 백 년쯤 기다려 봐!
9349,내 말이 그 말이야!
9350, 왕@
9351,"아, 그래. 왕이라..."
9352,"아, 그래. 왕이라..."
9353,모르겠고 관심도 없어!
9354,모르겠고 관심도 없어!
9355,!소굴%
9357,그 소굴은 조르피투스가 사는 곳이다
9358,소굴 입구를 여는 마법 반지가 있다
9359,"마법사의 소굴은 성 아래, 해골 문 근처에 있다"
9360,"""펜@"
9362,그 저주받을 펜!
9363,"모르겠지만, 그게 아직도 있다면 난 여기서 나가고 싶어!"
9364,"모르겠지만, 그게 아직도 있다면 난 여기서 나가고 싶어!"
9365,<0x1F>코스믹 포지@
9370,"""재앙@"
9372,코스믹 포지의 재앙!
9373,그 펜을 쓰기만 하면 돼!
9374,그 펜을 쓰기만 하면 돼!
9375,!해골 문@
9377,해골 문은 죽음으로 내려가는 길이다!
9378,해골 문을 열려면 두 개의 보석이 필요하다
9379,"해골 문은 성 아래, 마법사의 소굴 근처에 있다"
9380,"""보석%"
9382,해골 문을 열려면 보석 두 개가 필요하다는 건 안다
9383,조르피투스가 죽음을 봉인하려고 그것들을 숨겼다
9384,조르피투스가 죽음을 봉인하려고 그것들을 숨겼다
9385,"""죽음@"
9387,해골 문 너머의 죽음!
9388,해골 문 너머에서 죽음이 기다린다!
9389,해골 문 너머에서 죽음이 기다린다!
9390,"""반지%"
9392,마법사는 반지로 자신의 소굴을 열었다!
9393,조르피투스는 마법 반지를 가지고 있다
9394,조르피투스는 마법 반지를 가지고 있다
9395, 여왕@
9396,왕의 여왕!
9397,아무래도 파충류 애호가인가 보군!
9398,그녀에게 무슨 일이 있었는지는 모르겠어...
9399,그녀에게 무슨 일이 있었는지는 모르겠어...
9500, 당신@
9501,다들 날 스미티라고 부른다네!
9502,"난 식당 사업가라구! 음식도 만들고, 돈 되는 건 쇠도 두들겨 고치지!!"
9503,난 이 광산을 집 삼아 살지
9504,그건 자네가 말해줘!
9505,<0x1F>우리^2우리
9510,<0x1E>스미티@
9515,!광산%
9517,우린 늘 이 광산에서 땅만 파온 것 같구먼...
9518,여기 길을 익히려면 시간이 좀 걸리지
9519,자넨 지금 광산 안에 있다네!
9520,"""채굴^0하기"
9522,뭘 캐는지도 모르겠구먼! 이젠 아무도 모르는 것 같아!
9523,왜 그런 걸 하려는 건가?
9524,이 근처에선 안 돼! 이미 우리가 찜해 둔 곳이거든!
9525,"""음식@"
9527,으음... 먹을 것이라... 난 제법 솜씨 좋은 요리사라네!
9528,간판도 안 읽어봤나??
9529,바로 여기서 살 수 있다네!
9530,<0x1F>그릴@
9535,<0x1E>요리사@
9540,"""단조^1하기"
9542,내 대장간으로 물건을 고치고 수리할 수 있지!
9543,"물론 손볼 물건이 있어야 하지, 무슨 말인지 알겠나..."
9544,바로 여기 물건을 고칠 대장간이 있다네!
9545,<0x1F>수리^0하기
9550,"""스프로킷%"
9552,일단 하나 직접 봐야 알겠는데...
9553,"내게 줘봐, 한번 살펴보지..."
9554,가지고 있다면 내게 보여줘...
9555,"""간판@"
9557,"자네도 알잖나, 스미티의 대장간 겸 그릴!"
9558,문 바로 밖에 있다네!
9559,문 바로 밖에 있다네!
9560, 이방인%
9561,그걸 알면 이방인이 아니지!!
9562,쉿! 이 근처에 이방인들이 나타났다는 얘길 들었다네!
9563,모르겠는데... 요즘 수상한 사람 본 적 있나?
9564,모르겠는데... 요즘 수상한 사람 본 적 있나?
9600, 당신@
9601,나는 바위의 수호자다!
9602,나는 바위의 수호자다!
9603,무엇을 원하는가?
9604,무엇을 원하는가?
9605,<0x1F>우리^2우리
9610,<0x1E>수호자@
9615,"""바위%"
9616,$<0x07>
9617,$<0x07>
9618,$<0x07>
9619,$<0x07>
9620,"""보석%"
9621,$<0x07>
9622,$<0x07>
9623,$<0x07>
9624,$<0x07>
9700, 당신@
9701,나는 아마줄루의 여왕이다!
9702,나는 아마줄루의 여왕이다!
9703,나는 마우-무-무의 신전을 다스린다!
9704,마우-무-무의 신전!
9705,<0x1F>우리^2우리
9710,<0x1E>여왕@
9715, 아마줄루%
9716,우리는 신전의 백성이다
9717,우리는 마우-무-무의 신전을 지킨다
9718,우리는 마우-무-무의 신전을 지킨다
9719,우리는 마우-무-무의 신전을 지킨다
9720,!신전@
9722,마우-무-무의 신전
9723,우리는 신전의 높은 꼭대기에 있다
9724,마우-무-무의 발치에 있다!
9725,<0x1F>피라미드@
9730,<0x1E>성지%
9735, 선택받은 자@
9736,네가 신경 쓸 일이 아니다!
9737,마우-무-무에게 선택받은 자들!
9738,마우-무-무가 너를 선택해야만 한다!
9739,우리는 마우-무-무의 신전을 지킨다
9740, 마우-무-무@
9741,바위의 수호자!
9742,바위의 수호자!
9743,불타는 길을 걸어라!
9744,그는 불의 웅덩이에 산다!
9745,<0x1F>수호자@
9750,!웅덩이@
9752,불의 웅덩이는 마우-무-무의 보금자리다!
9753,불타는 길을 걸어라!
9754,불타는 길의 끝에 있다!
9755,<0x1F>용광로@
9760,<0x1E>뜨거운@
9765,"""길@"
9767,마우-무-무에게 이르는 길!
9768,선택받은 자만이 그 길을 걸을 수 있다!
9769,신전과 불의 웅덩이 사이의 길
9770,"""바위%"
9771,$<0x09>
9772,$<0x09>
9773,$<0x09>
9774,$<0x09>
9775,"""보석%"
9776,$<0x09>
9777,$<0x09>
9778,$<0x09>
9779,$<0x09>
9780, 희생^0됨
9781,넌 제물로 딱 좋겠구나!
9782,마우-무-무께서 희생을 요구하신다!
9783,마우-무-무께서 결정하실 것이다!
9784,불의 웅덩이에 희생된다!
9785,"""선물%"
9787,선물을 내 앞에 내려놓아라!
9788,선물을 내 앞에 내려놓아라!
9789,선물을 내 앞에 내려놓아라!
9790,<0x1F>제물%
9900, 당신@
9901,나는 마우-무-무의 대사제 쿠왈리 쿠보나다!
9902,나는 마우-무-무의 대사제 쿠왈리 쿠보나다!
9903,우리는 마우-무-무의 신전에 산다!
9904,우리는 마우-무-무의 신전에 산다!
9905,<0x1F>우리^2우리
9910,<0x1E>대사제@
9915,<0x1D>쿠왈리@
9920,"""거래%"
9922,내가 제대로 대접해 줄게!
9923,내가 제대로 대접해 줄게!
9924,내가 제대로 대접해 줄게!
9925,<0x1F>거래@
9930,"""대접@"
9932,누구에게나 맞는 게 있어!
9933,누구에게나 맞는 게 있어!
9934,누구에게나 맞는 게 있어!
9935, 불같은 녀석@
9936,쉿! 마우-무-무가 들을지도 몰라!
9937,쉿! 마우-무-무가 들을지도 몰라!
9938,마우-무-무는 불의 웅덩이에 살아!
9939,마우-무-무는 불의 웅덩이에 살아!
9940,<0x1F>마우-무-무@
9945,"""엉덩이%"
9947,"있잖아, 우리끼리 작은 불꽃 하나 피워볼래..."
9948,"있잖아, 우리끼리 작은 불꽃 하나 피워볼래..."
9949,"있잖아, 우리끼리 작은 불꽃 하나 피워볼래..."
9950,"""불%"
9952,하지만 먼저 네 가치를 증명해야 해!
9953,하지만 먼저 네 가치를 증명해야 해!
9954,하지만 먼저 네 가치를 증명해야 해!
9955,"""증명@"
9957,불의 웅덩이에 들어가서!
9958,불의 웅덩이에 들어가서!
9959,불의 웅덩이에 들어가서!
9960,!웅덩이@
9962,"불의 웅덩이, 마우-무-무의 보금자리!"
9963,"불의 웅덩이, 마우-무-무의 보금자리!"
9964,"불의 웅덩이, 마우-무-무의 보금자리!"
9965, 여왕@
9966,여왕은 속옷을 안 입고 있어!
9967,여왕은 속옷을 안 입고 있어!
9968,쉿! 바로 우리 뒤에 계셔!
9969,쉿! 바로 우리 뒤에 계셔!
10000,추락하여_죽었습니다
10010,"자신 있게 성문으로 다가선다,"
10011,상황이 너무 험악해지면 언제든 
10012,^뒤돌아 밖으로 도망칠 수 있으니까...
10020,흐음...
10030,당신은 성의 현관에 들어섰다.
